BOLSIG+ version: 07/2024
Collision input data:
--------------------------------------------------
Ar                                                              
E:\博士课程\激光加工\Cross section.txt
 
 
 
C1 Input cross section
ELASTIC
Ar                                                              
  0.136000E-04
--------------------------------
19.0000	0.420000E-21
19.1000	0.424000E-21
19.2000	0.429000E-21
19.3000	0.433000E-21
19.4000	0.437000E-21
19.5000	0.441000E-21
19.6000	0.445000E-21
19.7000	0.449000E-21
19.8000	0.453000E-21
19.9000	0.457000E-21
21.0000	0.497000E-21
22.0000	0.529000E-21
23.0000	0.559000E-21
24.0000	0.585000E-21
25.0000	0.609000E-21
26.0000	0.630000E-21
27.0000	0.649000E-21
28.0000	0.666000E-21
29.0000	0.681000E-21
30.0000	0.694000E-21
31.0000	0.706000E-21
32.0000	0.716000E-21
33.0000	0.726000E-21
34.0000	0.734000E-21
35.0000	0.741000E-21
36.0000	0.747000E-21
37.0000	0.753000E-21
38.0000	0.757000E-21
39.0000	0.761000E-21
40.0000	0.764000E-21
41.0000	0.767000E-21
42.0000	0.769000E-21
43.0000	0.771000E-21
44.0000	0.772000E-21
45.0000	0.773000E-21
55.0000	0.767000E-21
60.0000	0.758000E-21
65.0000	0.746000E-21
70.0000	0.733000E-21
75.0000	0.719000E-21
80.0000	0.705000E-21
85.0000	0.691000E-21
90.0000	0.677000E-21
95.0000	0.663000E-21
100.000	0.650000E-21
--------------------------------
Extra points added by BOLSIG+:
130.000	0.537073E-21
169.000	0.441651E-21
219.700	0.361668E-21
285.610	0.295081E-21
371.293	0.239965E-21
482.681	0.194574E-21
627.485	0.157353E-21
815.730	0.126949E-21
1060.45	0.102198E-21
1378.58	0.821095E-22
1792.16	0.658504E-22
2329.81	0.527228E-22
3028.75	0.421472E-22
3937.37	0.336450E-22
5118.59	0.268223E-22
6654.16	0.213568E-22
8650.41	0.169855E-22
11245.5	0.134943E-22
 
 
C4 Input cross section
EXCITATION
Ar                                                              
   11.7230       1.00000    
--------------------------------
11.7230	0.00000
11.8000	0.492000E-23
11.9000	0.110000E-22
12.0000	0.166000E-22
12.1000	0.219000E-22
12.2000	0.268000E-22
12.3000	0.314000E-22
12.4000	0.356000E-22
12.5000	0.396000E-22
12.6000	0.433000E-22
12.7000	0.467000E-22
12.8000	0.499000E-22
12.9000	0.529000E-22
13.0000	0.556000E-22
13.1000	0.582000E-22
13.2000	0.605000E-22
13.3000	0.627000E-22
13.4000	0.647000E-22
13.5000	0.666000E-22
13.6000	0.683000E-22
13.7000	0.699000E-22
13.8000	0.713000E-22
13.9000	0.726000E-22
14.0000	0.738000E-22
14.1000	0.749000E-22
14.2000	0.758000E-22
14.3000	0.767000E-22
14.4000	0.775000E-22
14.5000	0.782000E-22
14.6000	0.788000E-22
14.7000	0.794000E-22
14.8000	0.798000E-22
14.9000	0.802000E-22
15.0000	0.806000E-22
15.1000	0.809000E-22
15.2000	0.811000E-22
15.3000	0.813000E-22
15.4000	0.814000E-22
15.5000	0.815000E-22
15.6000	0.815000E-22
15.7000	0.815000E-22
15.8000	0.814000E-22
15.9000	0.814000E-22
16.0000	0.812000E-22
16.1000	0.811000E-22
16.2000	0.809000E-22
16.3000	0.807000E-22
16.4000	0.805000E-22
16.5000	0.802000E-22
16.6000	0.800000E-22
16.7000	0.797000E-22
16.8000	0.793000E-22
16.9000	0.790000E-22
17.0000	0.787000E-22
17.1000	0.783000E-22
17.2000	0.779000E-22
17.3000	0.775000E-22
17.4000	0.771000E-22
17.5000	0.767000E-22
17.6000	0.762000E-22
17.7000	0.758000E-22
17.8000	0.754000E-22
17.9000	0.749000E-22
18.0000	0.744000E-22
18.1000	0.740000E-22
18.2000	0.735000E-22
18.3000	0.730000E-22
18.4000	0.725000E-22
18.5000	0.720000E-22
18.6000	0.715000E-22
18.7000	0.710000E-22
18.8000	0.705000E-22
18.9000	0.700000E-22
19.0000	0.695000E-22
19.1000	0.690000E-22
19.2000	0.685000E-22
19.3000	0.680000E-22
19.4000	0.675000E-22
19.5000	0.670000E-22
19.6000	0.664000E-22
19.7000	0.659000E-22
19.8000	0.654000E-22
19.9000	0.649000E-22
21.0000	0.594000E-22
22.0000	0.546000E-22
23.0000	0.502000E-22
24.0000	0.461000E-22
25.0000	0.423000E-22
26.0000	0.389000E-22
27.0000	0.358000E-22
28.0000	0.330000E-22
29.0000	0.304000E-22
30.0000	0.281000E-22
31.0000	0.260000E-22
32.0000	0.241000E-22
33.0000	0.223000E-22
34.0000	0.208000E-22
35.0000	0.193000E-22
36.0000	0.180000E-22
37.0000	0.168000E-22
38.0000	0.157000E-22
39.0000	0.147000E-22
40.0000	0.138000E-22
41.0000	0.129000E-22
42.0000	0.121000E-22
43.0000	0.114000E-22
44.0000	0.107000E-22
45.0000	0.101000E-22
55.0000	0.589000E-23
60.0000	0.464000E-23
65.0000	0.372000E-23
70.0000	0.302000E-23
75.0000	0.249000E-23
80.0000	0.208000E-23
85.0000	0.175000E-23
90.0000	0.149000E-23
95.0000	0.127000E-23
100.000	0.110000E-23
--------------------------------
Extra points added by BOLSIG+:
130.000	0.909045E-24
169.000	0.747643E-24
219.700	0.612324E-24
285.610	0.499644E-24
371.293	0.406362E-24
482.681	0.329525E-24
627.485	0.266510E-24
815.730	0.215030E-24
1060.45	0.173118E-24
1378.58	0.139098E-24
1792.16	0.111561E-24
2329.81	0.893251E-25
3028.75	0.714110E-25
3937.37	0.570081E-25
5118.59	0.454496E-25
6654.16	0.361899E-25
8650.41	0.287836E-25
11245.5	0.228682E-25
 
 
C5 Input cross section
EXCITATION
Ar                                                              
   11.8270       1.00000    
--------------------------------
11.8270	0.00000
11.9000	0.147000E-22
12.0000	0.352000E-22
12.1000	0.557000E-22
12.2000	0.763000E-22
12.3000	0.968000E-22
12.4000	0.117000E-21
12.5000	0.138000E-21
12.6000	0.159000E-21
12.7000	0.179000E-21
12.8000	0.200000E-21
12.9000	0.221000E-21
13.0000	0.241000E-21
13.1000	0.262000E-21
13.2000	0.282000E-21
13.3000	0.303000E-21
13.4000	0.324000E-21
13.5000	0.344000E-21
13.6000	0.365000E-21
13.7000	0.386000E-21
13.8000	0.406000E-21
13.9000	0.427000E-21
14.0000	0.447000E-21
14.1000	0.468000E-21
14.2000	0.488000E-21
14.3000	0.508000E-21
14.4000	0.529000E-21
14.5000	0.549000E-21
14.6000	0.569000E-21
14.7000	0.589000E-21
14.8000	0.609000E-21
14.9000	0.629000E-21
15.0000	0.649000E-21
15.1000	0.669000E-21
15.2000	0.689000E-21
15.3000	0.709000E-21
15.4000	0.728000E-21
15.5000	0.748000E-21
15.6000	0.768000E-21
15.7000	0.787000E-21
15.8000	0.806000E-21
15.9000	0.825000E-21
16.0000	0.845000E-21
16.1000	0.864000E-21
16.2000	0.883000E-21
16.3000	0.901000E-21
16.4000	0.920000E-21
16.5000	0.939000E-21
16.6000	0.957000E-21
16.7000	0.976000E-21
16.8000	0.994000E-21
16.9000	0.101000E-20
17.0000	0.103000E-20
17.1000	0.105000E-20
17.2000	0.107000E-20
17.3000	0.108000E-20
17.4000	0.110000E-20
17.5000	0.112000E-20
17.6000	0.114000E-20
17.7000	0.115000E-20
17.8000	0.117000E-20
17.9000	0.119000E-20
18.0000	0.121000E-20
18.1000	0.122000E-20
18.2000	0.124000E-20
18.3000	0.126000E-20
18.4000	0.127000E-20
18.5000	0.129000E-20
18.6000	0.131000E-20
18.7000	0.132000E-20
18.8000	0.134000E-20
18.9000	0.135000E-20
19.0000	0.137000E-20
19.1000	0.138000E-20
19.2000	0.140000E-20
19.3000	0.142000E-20
19.4000	0.143000E-20
19.5000	0.145000E-20
19.6000	0.146000E-20
19.7000	0.148000E-20
19.8000	0.149000E-20
19.9000	0.151000E-20
21.0000	0.166000E-20
22.0000	0.179000E-20
23.0000	0.191000E-20
24.0000	0.201000E-20
25.0000	0.211000E-20
26.0000	0.220000E-20
27.0000	0.228000E-20
28.0000	0.236000E-20
29.0000	0.242000E-20
30.0000	0.248000E-20
31.0000	0.254000E-20
32.0000	0.259000E-20
33.0000	0.263000E-20
34.0000	0.267000E-20
35.0000	0.271000E-20
36.0000	0.274000E-20
37.0000	0.277000E-20
38.0000	0.279000E-20
39.0000	0.281000E-20
40.0000	0.283000E-20
41.0000	0.285000E-20
42.0000	0.287000E-20
43.0000	0.288000E-20
44.0000	0.289000E-20
45.0000	0.290000E-20
55.0000	0.292000E-20
60.0000	0.290000E-20
65.0000	0.287000E-20
70.0000	0.284000E-20
75.0000	0.279000E-20
80.0000	0.275000E-20
85.0000	0.270000E-20
90.0000	0.265000E-20
95.0000	0.260000E-20
100.000	0.256000E-20
--------------------------------
Extra points added by BOLSIG+:
130.000	0.211596E-20
169.000	0.174053E-20
219.700	0.142570E-20
285.610	0.116348E-20
371.293	0.946358E-21
482.681	0.767487E-21
627.485	0.620774E-21
815.730	0.500903E-21
1060.45	0.403297E-21
1378.58	0.324066E-21
1792.16	0.259925E-21
2329.81	0.208130E-21
3028.75	0.166398E-21
3937.37	0.132843E-21
5118.59	0.105914E-21
6654.16	0.843386E-22
8650.41	0.670810E-22
11245.5	0.532970E-22
 
 
C6 Input cross section
EXCITATION
Ar                                                              
   12.9060       1.00000    
--------------------------------
12.9060	0.00000
13.0000	0.479000E-23
13.1000	0.786000E-23
13.2000	0.108000E-22
13.3000	0.136000E-22
13.4000	0.163000E-22
13.5000	0.189000E-22
13.6000	0.214000E-22
13.7000	0.238000E-22
13.8000	0.262000E-22
13.9000	0.284000E-22
14.0000	0.305000E-22
14.1000	0.326000E-22
14.2000	0.346000E-22
14.3000	0.365000E-22
14.4000	0.384000E-22
14.5000	0.402000E-22
14.6000	0.420000E-22
14.7000	0.437000E-22
14.8000	0.453000E-22
14.9000	0.469000E-22
15.0000	0.485000E-22
15.1000	0.500000E-22
15.2000	0.515000E-22
15.3000	0.530000E-22
15.4000	0.544000E-22
15.5000	0.559000E-22
15.6000	0.572000E-22
15.7000	0.586000E-22
15.8000	0.600000E-22
15.9000	0.613000E-22
16.0000	0.626000E-22
16.1000	0.640000E-22
16.2000	0.653000E-22
16.3000	0.666000E-22
16.4000	0.679000E-22
16.5000	0.692000E-22
16.6000	0.705000E-22
16.7000	0.719000E-22
16.8000	0.732000E-22
16.9000	0.746000E-22
17.0000	0.759000E-22
17.1000	0.773000E-22
17.2000	0.787000E-22
17.3000	0.801000E-22
17.4000	0.816000E-22
17.5000	0.831000E-22
17.6000	0.846000E-22
17.7000	0.861000E-22
17.8000	0.877000E-22
17.9000	0.893000E-22
18.0000	0.909000E-22
18.1000	0.926000E-22
18.2000	0.943000E-22
18.3000	0.961000E-22
18.4000	0.979000E-22
18.5000	0.998000E-22
18.6000	0.102000E-21
18.7000	0.104000E-21
18.8000	0.106000E-21
18.9000	0.108000E-21
19.0000	0.110000E-21
19.1000	0.112000E-21
19.2000	0.114000E-21
19.3000	0.117000E-21
19.4000	0.119000E-21
19.5000	0.122000E-21
19.6000	0.124000E-21
19.7000	0.127000E-21
19.8000	0.129000E-21
19.9000	0.132000E-21
21.0000	0.167000E-21
22.0000	0.208000E-21
23.0000	0.258000E-21
24.0000	0.314000E-21
25.0000	0.374000E-21
26.0000	0.433000E-21
27.0000	0.487000E-21
28.0000	0.529000E-21
29.0000	0.556000E-21
30.0000	0.565000E-21
31.0000	0.553000E-21
32.0000	0.522000E-21
33.0000	0.476000E-21
34.0000	0.419000E-21
35.0000	0.356000E-21
36.0000	0.293000E-21
37.0000	0.234000E-21
38.0000	0.182000E-21
39.0000	0.138000E-21
40.0000	0.104000E-21
41.0000	0.776000E-22
42.0000	0.585000E-22
43.0000	0.453000E-22
44.0000	0.363000E-22
45.0000	0.304000E-22
55.0000	0.171000E-22
60.0000	0.147000E-22
65.0000	0.128000E-22
70.0000	0.112000E-22
75.0000	0.994000E-23
80.0000	0.885000E-23
85.0000	0.793000E-23
90.0000	0.714000E-23
95.0000	0.647000E-23
100.000	0.588000E-23
--------------------------------
Extra points added by BOLSIG+:
130.000	0.486867E-23
169.000	0.401097E-23
219.700	0.328986E-23
285.610	0.268796E-23
371.293	0.218867E-23
482.681	0.177667E-23
627.485	0.143827E-23
815.730	0.116144E-23
1060.45	0.935778E-24
1378.58	0.752419E-24
1792.16	0.603853E-24
2329.81	0.483786E-24
3028.75	0.386977E-24
3937.37	0.309085E-24
5118.59	0.246535E-24
6654.16	0.196394E-24
8650.41	0.156266E-24
11245.5	0.124200E-24
 
 
C7 Input cross section
EXCITATION
Ar                                                              
   13.0750       1.00000    
--------------------------------
13.0750	0.00000
13.1000	0.426000E-23
13.2000	0.900000E-23
13.3000	0.136000E-22
13.4000	0.179000E-22
13.5000	0.221000E-22
13.6000	0.262000E-22
13.7000	0.301000E-22
13.8000	0.339000E-22
13.9000	0.375000E-22
14.0000	0.410000E-22
14.1000	0.444000E-22
14.2000	0.476000E-22
14.3000	0.508000E-22
14.4000	0.539000E-22
14.5000	0.569000E-22
14.6000	0.598000E-22
14.7000	0.626000E-22
14.8000	0.654000E-22
14.9000	0.680000E-22
15.0000	0.707000E-22
15.1000	0.733000E-22
15.2000	0.758000E-22
15.3000	0.783000E-22
15.4000	0.807000E-22
15.5000	0.832000E-22
15.6000	0.856000E-22
15.7000	0.880000E-22
15.8000	0.903000E-22
15.9000	0.927000E-22
16.0000	0.951000E-22
16.1000	0.974000E-22
16.2000	0.998000E-22
16.3000	0.102000E-21
16.4000	0.105000E-21
16.5000	0.107000E-21
16.6000	0.109000E-21
16.7000	0.112000E-21
16.8000	0.114000E-21
16.9000	0.117000E-21
17.0000	0.120000E-21
17.1000	0.122000E-21
17.2000	0.125000E-21
17.3000	0.128000E-21
17.4000	0.131000E-21
17.5000	0.133000E-21
17.6000	0.136000E-21
17.7000	0.140000E-21
17.8000	0.143000E-21
17.9000	0.146000E-21
18.0000	0.149000E-21
18.1000	0.153000E-21
18.2000	0.156000E-21
18.3000	0.160000E-21
18.4000	0.164000E-21
18.5000	0.168000E-21
18.6000	0.172000E-21
18.7000	0.176000E-21
18.8000	0.180000E-21
18.9000	0.185000E-21
19.0000	0.189000E-21
19.1000	0.194000E-21
19.2000	0.199000E-21
19.3000	0.204000E-21
19.4000	0.209000E-21
19.5000	0.215000E-21
19.6000	0.220000E-21
19.7000	0.226000E-21
19.8000	0.232000E-21
19.9000	0.238000E-21
21.0000	0.319000E-21
22.0000	0.416000E-21
23.0000	0.535000E-21
24.0000	0.674000E-21
25.0000	0.825000E-21
26.0000	0.977000E-21
27.0000	0.112000E-20
28.0000	0.123000E-20
29.0000	0.130000E-20
30.0000	0.133000E-20
31.0000	0.130000E-20
32.0000	0.122000E-20
33.0000	0.110000E-20
34.0000	0.956000E-21
35.0000	0.799000E-21
36.0000	0.643000E-21
37.0000	0.500000E-21
38.0000	0.376000E-21
39.0000	0.276000E-21
40.0000	0.198000E-21
41.0000	0.142000E-21
42.0000	0.102000E-21
43.0000	0.756000E-22
44.0000	0.585000E-22
45.0000	0.478000E-22
55.0000	0.263000E-22
60.0000	0.227000E-22
65.0000	0.197000E-22
70.0000	0.173000E-22
75.0000	0.153000E-22
80.0000	0.136000E-22
85.0000	0.122000E-22
90.0000	0.110000E-22
95.0000	0.998000E-23
100.000	0.908000E-23
--------------------------------
Extra points added by BOLSIG+:
130.000	0.752032E-23
169.000	0.619694E-23
219.700	0.508386E-23
285.610	0.415450E-23
371.293	0.338333E-23
482.681	0.274684E-23
627.485	0.222394E-23
815.730	0.179610E-23
1060.45	0.144728E-23
1378.58	0.116381E-23
1792.16	0.934100E-24
2329.81	0.748430E-24
3028.75	0.598709E-24
3937.37	0.478232E-24
5118.59	0.381477E-24
6654.16	0.303909E-24
8650.41	0.241827E-24
11245.5	0.192214E-24
 
 
C8 Input cross section
EXCITATION
Ar                                                              
   13.0940       1.00000    
--------------------------------
13.0940	0.00000
13.1000	0.268000E-24
13.2000	0.507000E-23
13.3000	0.973000E-23
13.4000	0.143000E-22
13.5000	0.186000E-22
13.6000	0.229000E-22
13.7000	0.270000E-22
13.8000	0.310000E-22
13.9000	0.349000E-22
14.0000	0.387000E-22
14.1000	0.424000E-22
14.2000	0.459000E-22
14.3000	0.494000E-22
14.4000	0.527000E-22
14.5000	0.560000E-22
14.6000	0.592000E-22
14.7000	0.623000E-22
14.8000	0.652000E-22
14.9000	0.681000E-22
15.0000	0.710000E-22
15.1000	0.737000E-22
15.2000	0.764000E-22
15.3000	0.789000E-22
15.4000	0.815000E-22
15.5000	0.839000E-22
15.6000	0.863000E-22
15.7000	0.886000E-22
15.8000	0.908000E-22
15.9000	0.930000E-22
16.0000	0.951000E-22
16.1000	0.971000E-22
16.2000	0.991000E-22
16.3000	0.101000E-21
16.4000	0.103000E-21
16.5000	0.105000E-21
16.6000	0.107000E-21
16.7000	0.108000E-21
16.8000	0.110000E-21
16.9000	0.112000E-21
17.0000	0.113000E-21
17.1000	0.115000E-21
17.2000	0.116000E-21
17.3000	0.118000E-21
17.4000	0.119000E-21
17.5000	0.121000E-21
17.6000	0.122000E-21
17.7000	0.123000E-21
17.8000	0.124000E-21
17.9000	0.126000E-21
18.0000	0.127000E-21
18.1000	0.128000E-21
18.2000	0.129000E-21
18.3000	0.130000E-21
18.4000	0.131000E-21
18.5000	0.132000E-21
18.6000	0.133000E-21
18.7000	0.134000E-21
18.8000	0.135000E-21
18.9000	0.136000E-21
19.0000	0.137000E-21
19.1000	0.138000E-21
19.2000	0.139000E-21
19.3000	0.140000E-21
19.4000	0.140000E-21
19.5000	0.141000E-21
19.6000	0.142000E-21
19.7000	0.143000E-21
19.8000	0.143000E-21
19.9000	0.144000E-21
21.0000	0.150000E-21
22.0000	0.154000E-21
23.0000	0.157000E-21
24.0000	0.159000E-21
25.0000	0.160000E-21
26.0000	0.160000E-21
27.0000	0.160000E-21
28.0000	0.159000E-21
29.0000	0.158000E-21
30.0000	0.157000E-21
31.0000	0.156000E-21
32.0000	0.155000E-21
33.0000	0.153000E-21
34.0000	0.152000E-21
35.0000	0.150000E-21
36.0000	0.148000E-21
37.0000	0.146000E-21
38.0000	0.145000E-21
39.0000	0.143000E-21
40.0000	0.141000E-21
41.0000	0.139000E-21
42.0000	0.137000E-21
43.0000	0.136000E-21
44.0000	0.134000E-21
45.0000	0.132000E-21
55.0000	0.116000E-21
60.0000	0.109000E-21
65.0000	0.103000E-21
70.0000	0.973000E-22
75.0000	0.922000E-22
80.0000	0.876000E-22
85.0000	0.834000E-22
90.0000	0.796000E-22
95.0000	0.761000E-22
100.000	0.728000E-22
--------------------------------
Extra points added by BOLSIG+:
130.000	0.602969E-22
169.000	0.496875E-22
219.700	0.407637E-22
285.610	0.333125E-22
371.293	0.271295E-22
482.681	0.220261E-22
627.485	0.178334E-22
815.730	0.144028E-22
1060.45	0.116058E-22
1378.58	0.933273E-23
1792.16	0.749071E-23
2329.81	0.600185E-23
3028.75	0.480124E-23
3937.37	0.383513E-23
5118.59	0.305923E-23
6654.16	0.243720E-23
8650.41	0.193934E-23
11245.5	0.154148E-23
 
 
C9 Input cross section
EXCITATION
Ar                                                              
   13.1520       1.00000    
--------------------------------
13.1520	0.00000
13.2000	0.328000E-23
13.3000	0.996000E-23
13.4000	0.163000E-22
13.5000	0.224000E-22
13.6000	0.283000E-22
13.7000	0.338000E-22
13.8000	0.391000E-22
13.9000	0.442000E-22
14.0000	0.491000E-22
14.1000	0.537000E-22
14.2000	0.581000E-22
