collision_id,type,species,threshold_eV,energy_eV,cross_section_m2
C41,EXCITATION,Ar,15.66,37.0,6.74e-22
C41,EXCITATION,Ar,15.66,38.0,6.9e-22
C41,EXCITATION,Ar,15.66,39.0,7.04e-22
C41,EXCITATION,Ar,15.66,40.0,7.18e-22
C41,EXCITATION,Ar,15.66,41.0,7.3e-22
C41,EXCITATION,Ar,15.66,42.0,7.41e-22
C41,EXCITATION,Ar,15.66,43.0,7.51e-22
C41,EXCITATION,Ar,15.66,44.0,7.61e-22
C41,EXCITATION,Ar,15.66,45.0,7.69e-22
C41,EXCITATION,Ar,15.66,55.0,8.22e-22
C41,EXCITATION,Ar,15.66,60.0,8.32e-22
C41,EXCITATION,Ar,15.66,65.0,8.36e-22
C41,EXCITATION,Ar,15.66,70.0,8.36e-22
C41,EXCITATION,Ar,15.66,75.0,8.31e-22
C41,EXCITATION,Ar,15.66,80.0,8.25e-22
C41,EXCITATION,Ar,15.66,85.0,8.17e-22
C41,EXCITATION,Ar,15.66,90.0,8.08e-22
C41,EXCITATION,Ar,15.66,95.0,7.97e-22
C41,EXCITATION,Ar,15.66,100.0,7.87e-22
C42,IONIZATION,Ar,15.8,15.0,0.0
C42,IONIZATION,Ar,15.8,16.0,3e-22
C42,IONIZATION,Ar,15.8,17.0,1.5e-21
C42,IONIZATION,Ar,15.8,18.0,2.9e-21
C42,IONIZATION,Ar,15.8,19.0,4.4e-21
C42,IONIZATION,Ar,15.8,20.0,5.8e-21
C42,IONIZATION,Ar,15.8,21.0,7.1e-21
C42,IONIZATION,Ar,15.8,22.0,8.5e-21
C42,IONIZATION,Ar,15.8,23.0,9.6e-21
C42,IONIZATION,Ar,15.8,24.0,1.1e-20
C42,IONIZATION,Ar,15.8,25.0,1.25e-20
C42,IONIZATION,Ar,15.8,26.0,1.34e-20
C42,IONIZATION,Ar,15.8,27.0,1.44e-20
C42,IONIZATION,Ar,15.8,28.0,1.57e-20
C42,IONIZATION,Ar,15.8,29.0,1.68e-20
C42,IONIZATION,Ar,15.8,30.0,1.74e-20
C42,IONIZATION,Ar,15.8,31.0,1.86e-20
C42,IONIZATION,Ar,15.8,32.0,1.92e-20
C42,IONIZATION,Ar,15.8,33.0,2.02e-20
C42,IONIZATION,Ar,15.8,34.0,2.07e-20
C42,IONIZATION,Ar,15.8,35.0,2.2e-20
C42,IONIZATION,Ar,15.8,36.0,2.24e-20
C42,IONIZATION,Ar,15.8,37.0,2.31e-20
C42,IONIZATION,Ar,15.8,38.0,2.39e-20
C42,IONIZATION,Ar,15.8,39.0,2.42e-20
C42,IONIZATION,Ar,15.8,40.0,2.47e-20
C42,IONIZATION,Ar,15.8,45.0,2.56e-20
C42,IONIZATION,Ar,15.8,50.0,2.62e-20
C42,IONIZATION,Ar,15.8,55.0,2.62e-20
C42,IONIZATION,Ar,15.8,60.0,2.63e-20
C42,IONIZATION,Ar,15.8,65.0,2.63e-20
C42,IONIZATION,Ar,15.8,70.0,2.65e-20
C42,IONIZATION,Ar,15.8,75.0,2.66e-20
C42,IONIZATION,Ar,15.8,80.0,2.68e-20
C42,IONIZATION,Ar,15.8,85.0,2.7e-20
C42,IONIZATION,Ar,15.8,90.0,2.68e-20
C42,IONIZATION,Ar,15.8,95.0,2.67e-20
C42,IONIZATION,Ar,15.8,100.0,2.68e-20
C42,IONIZATION,Ar,15.8,105.0,2.67e-20
C42,IONIZATION,Ar,15.8,110.0,2.64e-20
C42,IONIZATION,Ar,15.8,115.0,2.63e-20
C42,IONIZATION,Ar,15.8,120.0,2.64e-20
C42,IONIZATION,Ar,15.8,125.0,2.61e-20
C42,IONIZATION,Ar,15.8,130.0,2.59e-20
C42,IONIZATION,Ar,15.8,135.0,2.57e-20
C42,IONIZATION,Ar,15.8,140.0,2.56e-20
C42,IONIZATION,Ar,15.8,145.0,2.54e-20
C42,IONIZATION,Ar,15.8,150.0,2.54e-20
C42,IONIZATION,Ar,15.8,155.0,2.53e-20
C42,IONIZATION,Ar,15.8,160.0,2.5e-20
C42,IONIZATION,Ar,15.8,165.0,2.48e-20
C42,IONIZATION,Ar,15.8,170.0,2.47e-20
C42,IONIZATION,Ar,15.8,175.0,2.44e-20
C42,IONIZATION,Ar,15.8,180.0,2.45e-20
C42,IONIZATION,Ar,15.8,185.0,2.42e-20
C42,IONIZATION,Ar,15.8,190.0,2.4e-20
C42,IONIZATION,Ar,15.8,195.0,2.39e-20
C42,IONIZATION,Ar,15.8,200.0,2.32e-20
